source,target,source_name,target_name,role,sum_box_office,avg_box_office,avg_rating,movies
6046,4501,Roland Emmerich,Dean Semler,Cinematographer,791217826.0,791217826,5.82,"[{""id"": 14161, ""title"": ""2012"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1190080/"", ""rating"": 5.824, ""revenue"": 791217826}]"
6046,1042699,Roland Emmerich,Rob Simonsen,Music Composer,187674.0,187674,6.05,"[{""id"": 273899, ""title"": ""Stonewall"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3018070/"", ""rating"": 6.052, ""revenue"": 187674}]"
39,7414,Sam Mendes,Christopher Greenbury,Editor,356296601.0,356296601,8.02,"[{""id"": 14, ""title"": ""American Beauty"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0169547/"", ""rating"": 8.02, ""revenue"": 356296601}]"
39,8219,Sam Mendes,Tariq Anwar,Editor,432277781.0,216138890,7.5,"[{""id"": 14, ""title"": ""American Beauty"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0169547/"", ""rating"": 8.02, ""revenue"": 356296601}, {""id"": 4148, ""title"": ""Revolutionary Road"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0959337/"", ""rating"": 6.971, ""revenue"": 75981180}]"
39,8217,Sam Mendes,Conrad L. Hall,Cinematographer,537298079.0,268649040,7.69,"[{""id"": 14, ""title"": ""American Beauty"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0169547/"", ""rating"": 8.02, ""revenue"": 356296601}, {""id"": 4147, ""title"": ""Road to Perdition"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0257044/"", ""rating"": 7.355, ""revenue"": 181001478}]"
39,153,Sam Mendes,Thomas Newman,Music Composer,3052158393.0,508693066,7.29,"[{""id"": 14, ""title"": ""American Beauty"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0169547/"", ""rating"": 8.02, ""revenue"": 356296601}, {""id"": 25, ""title"": ""Jarhead"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0418763/"", ""rating"": 6.627, ""revenue"": 97076152}, {""id"": 4147, ""title"": ""Road to Perdition"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0257044/"", ""rating"": 7.355, ""revenue"": 181001478}, {""id"": 37724, ""title"": ""Skyfall"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1074638/"", ""rating"": 7.23, ""revenue"": 1142471295}, {""id"": 206647, ""title"": ""Spectre"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2379713/"", ""rating"": 6.534, ""revenue"": 880674609}, {""id"": 530915, ""title"": ""1917"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt8579674/"", ""rating"": 7.99, ""revenue"": 394638258}]"
39,154,Sam Mendes,Walter Murch,Editor,97076152.0,97076152,6.63,"[{""id"": 25, ""title"": ""Jarhead"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0418763/"", ""rating"": 6.627, ""revenue"": 97076152}]"
39,151,Sam Mendes,Roger Deakins,Cinematographer,1721487528.0,344297506,7.1,"[{""id"": 25, ""title"": ""Jarhead"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0418763/"", ""rating"": 6.627, ""revenue"": 97076152}, {""id"": 4148, ""title"": ""Revolutionary Road"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0959337/"", ""rating"": 6.971, ""revenue"": 75981180}, {""id"": 37724, ""title"": ""Skyfall"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1074638/"", ""rating"": 7.23, ""revenue"": 1142471295}, {""id"": 530915, ""title"": ""1917"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt8579674/"", ""rating"": 7.99, ""revenue"": 394638258}, {""id"": 814757, ""title"": ""Empire of Light"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt14402146/"", ""rating"": 6.673, ""revenue"": 11320643}]"
39,2523,Sam Mendes,Stuart Baird,Editor,1142471295.0,1142471295,7.23,"[{""id"": 37724, ""title"": ""Skyfall"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1074638/"", ""rating"": 7.23, ""revenue"": 1142471295}]"
39,5394,Sam Mendes,Alexi Murdoch,Music Composer,15779455.0,15779455,6.61,"[{""id"": 19255, ""title"": ""Away We Go"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1176740/"", ""rating"": 6.608, ""revenue"": 15779455}]"
39,3904,Sam Mendes,Lee Smith,Editor,1286633510.0,428877837,7.07,"[{""id"": 206647, ""title"": ""Spectre"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2379713/"", ""rating"": 6.534, ""revenue"": 880674609}, {""id"": 530915, ""title"": ""1917"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt8579674/"", ""rating"": 7.99, ""revenue"": 394638258}, {""id"": 814757, ""title"": ""Empire of Light"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt14402146/"", ""rating"": 6.673, ""revenue"": 11320643}]"
39,74401,Sam Mendes,Hoyte van Hoytema,Cinematographer,880674609.0,880674609,6.53,"[{""id"": 206647, ""title"": ""Spectre"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2379713/"", ""rating"": 6.534, ""revenue"": 880674609}]"
39,3186,Sam Mendes,Trent Reznor,Music Composer,11320643.0,11320643,6.67,"[{""id"": 814757, ""title"": ""Empire of Light"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt14402146/"", ""rating"": 6.673, ""revenue"": 11320643}]"
39,142391,Sam Mendes,Atticus Ross,Music Composer,11320643.0,11320643,6.67,"[{""id"": 814757, ""title"": ""Empire of Light"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt14402146/"", ""rating"": 6.673, ""revenue"": 11320643}]"
15218,15221,James Gunn,Tyler Bates,Music Composer,818374662.0,204593666,6.4,"[{""id"": 9035, ""title"": ""Slither"", ""genre"": ""Horror"", ""link"": ""https://www.imdb.com/title/tt0439815/"", ""rating"": 6.534, ""revenue"": 12834936}, {""id"": 45132, ""title"": ""Super"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1512235/"", ""rating"": 6.584, ""revenue"": 324138}, {""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}, {""id"": 118340, ""title"": ""Guardians of the Galaxy"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2015381/"", ""rating"": 7.906, ""revenue"": 772776600}]"
15218,1098,James Gunn,Mark Helfrich,Editor,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,18276,James Gunn,Craig Herring,Editor,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,2507,James Gunn,Matthew F. Leonetti,Cinematographer,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,9040,James Gunn,Newton Thomas Sigel,Cinematographer,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,17146,James Gunn,Tim Suhrstedt,Cinematographer,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,56324,James Gunn,Daryn Okada,Cinematographer,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,23486,James Gunn,Christophe Beck,Music Composer,32438988.0,32438988,4.58,"[{""id"": 87818, ""title"": ""Movie 43"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt1333125/"", ""rating"": 4.581, ""revenue"": 32438988}]"
15218,6668,James Gunn,Christian Wagner,Editor,168717425.0,168717425,7.56,"[{""id"": 436969, ""title"": ""The Suicide Squad"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6334354/"", ""rating"": 7.556, ""revenue"": 168717425}]"
15218,58194,James Gunn,Fred Raskin,Editor,2650680378.0,662670094,7.77,"[{""id"": 436969, ""title"": ""The Suicide Squad"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6334354/"", ""rating"": 7.556, ""revenue"": 168717425}, {""id"": 447365, ""title"": ""Guardians of the Galaxy Vol. 3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt6791350/"", ""rating"": 8.011, ""revenue"": 845430302}, {""id"": 118340, ""title"": ""Guardians of the Galaxy"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2015381/"", ""rating"": 7.906, ""revenue"": 772776600}, {""id"": 283995, ""title"": ""Guardians of the Galaxy Vol. 2"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt3896198/"", ""rating"": 7.623, ""revenue"": 863756051}]"
15218,23422,James Gunn,Henry Braham,Cinematographer,1877903778.0,625967926,7.73,"[{""id"": 436969, ""title"": ""The Suicide Squad"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6334354/"", ""rating"": 7.556, ""revenue"": 168717425}, {""id"": 447365, ""title"": ""Guardians of the Galaxy Vol. 3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt6791350/"", ""rating"": 8.011, ""revenue"": 845430302}, {""id"": 283995, ""title"": ""Guardians of the Galaxy Vol. 2"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt3896198/"", ""rating"": 7.623, ""revenue"": 863756051}]"
15218,960,James Gunn,John Murphy,Music Composer,1014147727.0,507073864,7.78,"[{""id"": 436969, ""title"": ""The Suicide Squad"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt6334354/"", ""rating"": 7.556, ""revenue"": 168717425}, {""id"": 447365, ""title"": ""Guardians of the Galaxy Vol. 3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt6791350/"", ""rating"": 8.011, ""revenue"": 845430302}]"
15218,33685,James Gunn,Tatiana S. Riegel,Editor,845430302.0,845430302,8.01,"[{""id"": 447365, ""title"": ""Guardians of the Galaxy Vol. 3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt6791350/"", ""rating"": 8.011, ""revenue"": 845430302}]"
15218,1204243,James Gunn,Greg D'Auria,Editor,845430302.0,845430302,8.01,"[{""id"": 447365, ""title"": ""Guardians of the Galaxy Vol. 3"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt6791350/"", ""rating"": 8.011, ""revenue"": 845430302}]"
15218,1722,James Gunn,Craig Wood,Editor,1636532651.0,818266326,7.76,"[{""id"": 118340, ""title"": ""Guardians of the Galaxy"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2015381/"", ""rating"": 7.906, ""revenue"": 772776600}, {""id"": 283995, ""title"": ""Guardians of the Galaxy Vol. 2"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt3896198/"", ""rating"": 7.623, ""revenue"": 863756051}]"
15218,20649,James Gunn,Hughes Winborne,Editor,772776600.0,772776600,7.91,"[{""id"": 118340, ""title"": ""Guardians of the Galaxy"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2015381/"", ""rating"": 7.906, ""revenue"": 772776600}]"
15218,22161,James Gunn,Ben Davis,Cinematographer,772776600.0,772776600,7.91,"[{""id"": 118340, ""title"": ""Guardians of the Galaxy"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt2015381/"", ""rating"": 7.906, ""revenue"": 772776600}]"
865,541,Michael Bay,Chris Lebenzon,Editor,1003020511.0,501510256,6.88,"[{""id"": 95, ""title"": ""Armageddon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0120591/"", ""rating"": 6.829, ""revenue"": 553799566}, {""id"": 676, ""title"": ""Pearl Harbor"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt0213149/"", ""rating"": 6.934, ""revenue"": 449220945}]"
865,898,Michael Bay,Mark Goldblatt,Editor,1276360067.0,425453356,6.79,"[{""id"": 95, ""title"": ""Armageddon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0120591/"", ""rating"": 6.829, ""revenue"": 553799566}, {""id"": 676, ""title"": ""Pearl Harbor"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt0213149/"", ""rating"": 6.934, ""revenue"": 449220945}, {""id"": 8961, ""title"": ""Bad Boys II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0172156/"", ""rating"": 6.601, ""revenue"": 273339556}]"
865,899,Michael Bay,Glen Scantlebury,Editor,1263509346.0,631754673,6.81,"[{""id"": 95, ""title"": ""Armageddon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0120591/"", ""rating"": 6.829, ""revenue"": 553799566}, {""id"": 1858, ""title"": ""Transformers"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0418279/"", ""rating"": 6.785, ""revenue"": 709709780}]"
865,892,Michael Bay,John Schwartzman,Cinematographer,1338083132.0,446027711,6.96,"[{""id"": 95, ""title"": ""Armageddon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0120591/"", ""rating"": 6.829, ""revenue"": 553799566}, {""id"": 676, ""title"": ""Pearl Harbor"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt0213149/"", ""rating"": 6.934, ""revenue"": 449220945}, {""id"": 9802, ""title"": ""The Rock"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0117500/"", ""rating"": 7.107, ""revenue"": 335062621}]"
865,894,Michael Bay,Trevor Rabin,Music Composer,827139122.0,413569561,6.71,"[{""id"": 95, ""title"": ""Armageddon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0120591/"", ""rating"": 6.829, ""revenue"": 553799566}, {""id"": 8961, ""title"": ""Bad Boys II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0172156/"", ""rating"": 6.601, ""revenue"": 273339556}]"
865,2484,Michael Bay,Steven Rosenblum,Editor,449220945.0,449220945,6.93,"[{""id"": 676, ""title"": ""Pearl Harbor"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt0213149/"", ""rating"": 6.934, ""revenue"": 449220945}]"
865,10123,Michael Bay,Roger Barton,Editor,4392137502.0,732022917,6.31,"[{""id"": 676, ""title"": ""Pearl Harbor"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt0213149/"", ""rating"": 6.934, ""revenue"": 449220945}, {""id"": 8373, ""title"": ""Transformers: Revenge of the Fallen"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt1055369/"", ""rating"": 6.172, ""revenue"": 836303693}, {""id"": 8961, ""title"": ""Bad Boys II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0172156/"", ""rating"": 6.601, ""revenue"": 273339556}, {""id"": 38356, ""title"": ""Transformers: Dark of the Moon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1399103/"", ""rating"": 6.186, ""revenue"": 1123794079}, {""id"": 91314, ""title"": ""Transformers: Age of Extinction"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt2109248/"", ""rating"": 5.923, ""revenue"": 1104054072}, {""id"": 335988, ""title"": ""Transformers: The Last Knight"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3371366/"", ""rating"": 6.062, ""revenue"": 605425157}]"
865,947,Michael Bay,Hans Zimmer,Music Composer,784283566.0,392141783,7.02,"[{""id"": 676, ""title"": ""Pearl Harbor"", ""genre"": ""War"", ""link"": ""https://www.imdb.com/title/tt0213149/"", ""rating"": 6.934, ""revenue"": 449220945}, {""id"": 9802, ""title"": ""The Rock"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0117500/"", ""rating"": 7.107, ""revenue"": 335062621}]"
865,10816,Michael Bay,Paul Rubell,Editor,2813016709.0,703254177,6.39,"[{""id"": 1635, ""title"": ""The Island"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0399201/"", ""rating"": 6.664, ""revenue"": 162949164}, {""id"": 1858, ""title"": ""Transformers"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0418279/"", ""rating"": 6.785, ""revenue"": 709709780}, {""id"": 8373, ""title"": ""Transformers: Revenge of the Fallen"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt1055369/"", ""rating"": 6.172, ""revenue"": 836303693}, {""id"": 91314, ""title"": ""Transformers: Age of Extinction"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt2109248/"", ""rating"": 5.923, ""revenue"": 1104054072}]"
865,6668,Michael Bay,Christian Wagner,Editor,304356188.0,152178094,6.73,"[{""id"": 1635, ""title"": ""The Island"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0399201/"", ""rating"": 6.664, ""revenue"": 162949164}, {""id"": 9737, ""title"": ""Bad Boys"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0112442/"", ""rating"": 6.787, ""revenue"": 141407024}]"
865,18265,Michael Bay,Mauro Fiore,Cinematographer,162949164.0,162949164,6.66,"[{""id"": 1635, ""title"": ""The Island"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0399201/"", ""rating"": 6.664, ""revenue"": 162949164}]"
865,18264,Michael Bay,Steve Jablonsky,Music Composer,4629541494.0,661363071,6.29,"[{""id"": 1635, ""title"": ""The Island"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0399201/"", ""rating"": 6.664, ""revenue"": 162949164}, {""id"": 1858, ""title"": ""Transformers"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0418279/"", ""rating"": 6.785, ""revenue"": 709709780}, {""id"": 8373, ""title"": ""Transformers: Revenge of the Fallen"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt1055369/"", ""rating"": 6.172, ""revenue"": 836303693}, {""id"": 38356, ""title"": ""Transformers: Dark of the Moon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1399103/"", ""rating"": 6.186, ""revenue"": 1123794079}, {""id"": 91314, ""title"": ""Transformers: Age of Extinction"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt2109248/"", ""rating"": 5.923, ""revenue"": 1104054072}, {""id"": 134374, ""title"": ""Pain & Gain"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1980209/"", ""rating"": 6.25, ""revenue"": 87305549}, {""id"": 335988, ""title"": ""Transformers: The Last Knight"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt3371366/"", ""rating"": 6.062, ""revenue"": 605425157}]"
865,24311,Michael Bay,Tom Muldoon,Editor,1906658578.0,476664644,6.45,"[{""id"": 1858, ""title"": ""Transformers"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0418279/"", ""rating"": 6.785, ""revenue"": 709709780}, {""id"": 8373, ""title"": ""Transformers: Revenge of the Fallen"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt1055369/"", ""rating"": 6.172, ""revenue"": 836303693}, {""id"": 8961, ""title"": ""Bad Boys II"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0172156/"", ""rating"": 6.601, ""revenue"": 273339556}, {""id"": 134374, ""title"": ""Pain & Gain"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1980209/"", ""rating"": 6.25, ""revenue"": 87305549}]"
865,24310,Michael Bay,Mitchell Amundsen,Cinematographer,709709780.0,709709780,6.79,"[{""id"": 1858, ""title"": ""Transformers"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0418279/"", ""rating"": 6.785, ""revenue"": 709709780}]"
865,13245,Michael Bay,Joel Negron,Editor,2047403321.0,682467774,6.2,"[{""id"": 8373, ""title"": ""Transformers: Revenge of the Fallen"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt1055369/"", ""rating"": 6.172, ""revenue"": 836303693}, {""id"": 38356, ""title"": ""Transformers: Dark of the Moon"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1399103/"", ""rating"": 6.186, ""revenue"": 1123794079}, {""id"": 134374, ""title"": ""Pain & Gain"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt1980209/"", ""rating"": 6.25, ""revenue"": 87305549}]"
